,TF,Target,Label
0,51,1439,1
1,51,828,1
2,51,748,1
3,51,546,1
4,51,1120,1
5,51,987,1
6,51,278,1
7,51,332,1
8,51,917,1
9,51,730,1
10,51,254,1
11,51,1361,1
12,51,1059,1
13,51,1030,1
14,51,780,1
15,51,230,1
16,51,620,1
17,51,1283,1
18,51,1394,1
19,51,1371,1
20,51,1279,1
21,51,315,1
22,51,566,1
23,51,938,1
24,51,640,1
25,51,1216,1
26,51,149,1
27,51,1197,1
28,51,31,1
29,51,1273,1
30,51,543,1
31,51,89,1
32,51,527,1
33,51,1108,1
34,51,672,1
35,51,211,1
36,51,495,1
37,51,1152,1
38,51,301,1
39,51,250,1
40,51,104,1
41,51,1204,1
42,51,287,1
43,51,860,1
44,51,867,1
45,51,770,1
46,51,430,1
47,51,1436,1
48,51,1417,1
49,51,802,1
50,51,797,1
51,51,200,1
52,51,1277,1
53,51,1042,1
54,51,429,1
55,51,1200,1
56,51,470,1
57,51,281,1
58,51,578,1
59,51,1209,1
60,51,447,1
61,51,568,1
62,51,84,1
63,51,441,1
64,51,520,1
65,51,1329,1
66,51,1224,1
67,51,1321,1
68,51,1259,1
69,51,237,1
70,51,369,1
71,51,253,1
72,51,46,1
73,51,921,1
74,51,329,1
75,51,1028,1
76,51,29,1
77,51,689,1
78,51,754,1
79,51,1099,1
80,51,434,1
81,51,793,1
82,51,791,1
83,51,1389,1
84,51,1243,1
85,51,437,1
86,51,311,1
87,51,409,1
88,51,1050,1
89,51,1074,1
90,51,570,1
91,51,760,1
92,51,85,1
93,51,1047,1
94,51,1360,1
95,51,52,1
96,51,37,1
97,51,997,1
98,51,1132,1
99,51,1320,1
100,51,971,1
101,51,1256,1
102,51,1413,1
103,51,423,1
104,51,1345,1
105,51,750,1
106,51,1190,1
107,51,883,1
108,51,613,1
109,51,376,1
110,51,1387,1
111,51,1282,1
112,51,1144,1
113,51,197,1
114,51,558,1
115,51,481,1
116,51,186,1
117,51,1075,1
118,51,1385,1
119,51,133,1
120,51,451,1
121,51,1242,1
122,51,1427,1
123,51,756,1
124,51,1397,1
125,51,817,1
126,51,947,1
127,51,307,1
128,51,795,1
129,51,758,1
130,51,449,1
131,51,1006,1
132,51,637,1
133,51,829,1
134,51,1187,1
135,51,873,1
136,51,772,1
137,51,1126,1
138,51,800,1
139,51,790,1
140,51,1426,1
141,51,381,1
142,51,1019,1
143,51,1444,1
144,51,460,1
145,51,1180,1
146,51,1175,1
147,51,1065,1
148,51,497,1
149,51,983,1
150,51,1433,1
151,51,259,1
152,51,173,1
153,51,1291,1
154,51,289,1
155,51,140,1
156,51,1340,1
157,51,1443,1
158,51,1088,1
159,51,45,1
160,51,1386,1
161,51,36,1
162,51,759,1
163,51,1093,1
164,51,1250,1
165,51,1374,1
166,51,957,1
167,51,715,1
168,51,1151,1
169,51,506,1
170,51,1429,1
171,51,830,1
172,51,477,1
173,51,803,1
174,51,969,1
175,51,1233,1
176,51,1266,1
177,51,1189,1
178,51,1415,1
179,51,192,1
180,51,1018,1
181,51,1221,1
182,51,1395,1
183,51,296,1
184,51,392,1
185,51,214,1
186,51,1229,1
187,51,419,1
188,51,569,1
189,51,1445,1
190,51,890,1
191,51,479,1
192,51,895,1
193,51,198,1
194,51,1202,1
195,51,619,1
196,51,1355,1
197,51,953,1
198,51,551,1
199,51,1208,1
200,51,387,1
201,51,341,1
202,51,410,1
203,51,575,1
204,51,420,1
205,51,1377,1
206,51,309,1
207,51,1232,1
208,51,1091,1
209,51,943,1
210,51,814,1
211,51,928,1
212,51,382,1
213,51,935,1
214,51,540,1
215,51,377,1
216,51,266,1
217,51,194,1
218,51,1156,1
219,51,467,1
220,51,910,1
221,51,781,1
222,51,683,1
223,51,243,1
224,51,738,1
225,51,1380,1
226,51,729,1
227,51,350,1
228,51,1381,1
229,51,1274,1
230,51,1169,1
231,51,1137,1
232,51,1303,1
233,51,1364,1
234,51,634,1
235,51,1391,1
236,51,1062,1
237,51,942,1
238,51,1166,1
239,51,1402,1
240,51,808,1
241,51,1238,1
242,51,97,1
243,51,959,1
244,51,502,1
245,51,696,1
246,51,312,1
247,51,1358,1
248,51,280,1
249,51,331,1
250,51,602,1
251,51,675,1
252,51,1353,1
253,51,1085,1
254,51,1292,1
255,51,876,1
256,51,1310,1
257,51,343,1
258,51,189,1
259,51,548,1
260,51,709,1
261,51,126,1
262,51,147,1
263,51,160,1
264,51,524,1
265,51,948,1
266,51,1004,1
267,51,1094,1
268,51,1001,1
269,51,1214,1
270,51,588,1
271,51,473,1
272,51,901,1
273,51,607,1
274,51,218,1
275,51,1058,1
276,51,244,1
277,51,930,1
278,51,1041,1
279,51,73,1
280,51,1205,1
281,51,1037,1
282,51,188,1
283,51,501,1
284,51,1016,1
285,51,174,1
286,51,1070,1
287,51,142,1
288,51,113,1
289,51,893,1
290,51,707,1
291,51,879,1
292,51,330,1
293,51,408,1
294,51,260,1
295,51,956,1
296,51,288,1
297,51,503,1
298,51,168,1
299,51,504,1
300,51,1346,1
301,51,1015,1
302,51,294,1
303,51,144,1
304,51,815,1
305,51,155,1
306,51,1035,1
307,51,440,1
308,51,115,1
309,51,132,1
310,51,1349,1
311,51,646,1
312,51,1102,1
313,51,1,1
314,51,632,1
315,51,1237,1
316,51,676,1
317,51,425,1
318,51,1182,1
319,51,731,1
320,51,1227,1
321,51,1066,1
322,51,886,1
323,51,514,1
324,51,398,1
325,51,946,1
326,51,697,1
327,51,666,1
328,51,852,1
329,51,390,1
330,51,208,1
331,51,1211,1
332,51,855,1
333,51,87,1
334,51,1167,1
335,51,1304,1
336,51,1262,1
337,51,933,1
338,51,856,1
339,51,1009,1
340,51,345,1
341,51,436,1
342,51,83,1
343,51,1405,1
344,51,920,1
345,51,537,1
346,51,1306,1
347,51,454,1
348,51,442,1
349,51,310,1
350,51,986,1
351,51,1149,1
352,51,1052,1
353,51,433,1
354,51,1302,1
355,51,724,1
356,51,145,1
357,51,224,1
358,51,625,1
359,51,796,1
360,51,109,1
361,51,162,1
362,51,757,1
363,51,1407,1
364,51,1284,1
365,51,872,1
366,51,875,1
367,51,1263,1
368,51,582,1
369,51,439,1
370,51,1164,1
371,51,764,1
372,51,998,1
373,51,972,1
374,51,268,1
375,51,1160,1
376,51,28,1
377,51,414,1
378,51,1359,1
379,51,485,1
380,51,1365,1
381,51,718,1
382,51,990,1
383,51,906,1
384,51,1287,1
385,51,366,1
386,51,326,1
387,51,1411,1
388,51,463,1
389,51,919,1
390,51,212,1
391,51,313,1
392,51,869,1
393,51,207,1
394,51,964,1
395,51,1300,1
396,51,150,1
397,51,1049,1
398,51,968,1
399,51,937,1
400,51,487,1
401,51,348,1
