,TF,Target,Label
0,2,641,1
1,7,483,1
2,7,561,1
3,7,1138,1
4,7,330,1
5,7,683,1
6,7,48,1
7,7,22,1
8,7,552,1
9,7,354,1
10,7,1190,1
11,7,383,1
12,7,871,1
13,7,457,1
14,7,405,1
15,7,725,1
16,7,108,1
17,7,171,1
18,7,1147,1
19,7,605,1
20,7,484,1
21,7,1165,1
22,7,398,1
23,7,525,1
24,7,628,1
25,7,9,1
26,7,134,1
27,7,366,1
28,7,325,1
29,7,125,1
30,7,744,1
31,7,548,1
32,7,936,1
33,14,130,1
34,18,483,1
35,18,292,1
36,18,490,1
37,20,977,1
38,20,901,1
39,20,873,1
40,20,483,1
41,20,484,1
42,22,354,1
43,22,474,1
44,22,383,1
45,22,552,1
46,22,744,1
47,22,1138,1
48,22,330,1
49,22,1131,1
50,22,125,1
51,22,484,1
52,22,726,1
53,22,48,1
54,22,625,1
55,22,561,1
56,22,288,1
57,22,4,1
58,22,884,1
59,22,350,1
60,22,7,1
61,22,1106,1
62,22,373,1
63,22,936,1
64,22,473,1
65,22,793,1
66,22,605,1
67,22,1147,1
68,22,398,1
69,22,367,1
70,22,1190,1
71,22,1165,1
72,40,847,1
73,40,57,1
74,40,164,1
75,40,1156,1
76,40,993,1
77,40,933,1
78,52,484,1
79,62,152,1
80,62,1156,1
81,62,55,1
82,62,736,1
83,68,1072,1
84,68,162,1
85,68,174,1
86,68,86,1
87,68,839,1
88,68,721,1
89,68,381,1
90,68,904,1
91,68,1156,1
92,68,1164,1
93,68,890,1
94,68,1152,1
95,68,576,1
96,68,37,1
97,68,228,1
98,68,879,1
99,68,491,1
100,68,1023,1
101,68,1148,1
102,68,181,1
103,68,482,1
104,68,654,1
105,68,857,1
106,68,543,1
107,68,849,1
108,68,290,1
109,68,586,1
110,68,251,1
111,68,1071,1
112,68,828,1
113,68,1077,1
114,68,901,1
115,69,438,1
116,76,847,1
117,76,1046,1
118,76,1162,1
119,76,61,1
120,76,1156,1
121,76,779,1
122,76,721,1
123,76,596,1
124,76,811,1
125,76,638,1
126,76,135,1
127,76,1177,1
128,76,781,1
129,76,314,1
130,76,40,1
131,78,775,1
132,78,847,1
133,78,176,1
134,78,1052,1
135,78,1039,1
136,78,721,1
137,78,312,1
138,78,1057,1
139,78,575,1
140,78,261,1
141,78,866,1
142,78,858,1
143,78,1025,1
144,78,819,1
145,99,901,1
146,99,800,1
147,100,637,1
148,100,517,1
149,100,1196,1
150,100,714,1
151,112,1027,1
152,112,1192,1
153,130,677,1
154,130,483,1
155,150,291,1
156,150,53,1
157,150,877,1
158,150,214,1
159,150,66,1
160,150,305,1
161,151,1132,1
162,151,355,1
163,152,62,1
164,152,950,1
165,166,1127,1
166,166,743,1
167,166,300,1
168,166,460,1
169,167,527,1
170,168,460,1
171,168,678,1
172,178,744,1
173,178,350,1
174,178,346,1
175,178,760,1
176,178,1062,1
177,178,605,1
178,178,607,1
179,178,274,1
180,178,795,1
181,178,726,1
182,178,405,1
183,178,48,1
184,178,485,1
185,178,770,1
186,178,667,1
187,178,798,1
188,178,884,1
189,178,484,1
190,179,1038,1
191,196,858,1
192,196,484,1
193,196,228,1
194,196,1177,1
195,198,1176,1
196,198,968,1
197,198,215,1
198,198,91,1
199,198,95,1
200,198,475,1
201,198,395,1
202,198,294,1
203,198,481,1
204,198,546,1
205,198,396,1
206,198,66,1
207,198,306,1
208,198,53,1
209,198,966,1
210,198,1124,1
211,198,510,1
212,198,1059,1
213,198,381,1
214,198,364,1
215,198,156,1
216,198,325,1
217,198,439,1
218,198,940,1
219,198,630,1
220,198,615,1
221,198,245,1
222,198,854,1
223,198,675,1
224,198,609,1
225,198,1155,1
226,198,291,1
227,198,438,1
228,198,891,1
229,198,25,1
230,198,190,1
231,198,1200,1
232,198,376,1
233,198,216,1
234,198,1044,1
235,198,257,1
236,198,1143,1
237,198,923,1
238,198,600,1
239,198,805,1
240,198,885,1
241,198,75,1
242,198,237,1
243,198,1193,1
244,198,492,1
245,198,1142,1
