,TF,Target,Label
0,0,140,1
1,0,334,1
2,0,344,1
3,0,953,1
4,0,62,1
5,0,209,1
6,0,1159,1
7,0,1307,1
8,0,608,1
9,0,915,1
10,0,987,1
11,0,789,1
12,0,1442,1
13,0,756,1
14,0,1392,1
15,0,1253,1
16,2,608,1
17,2,724,1
18,2,1328,1
19,2,316,1
20,2,403,1
21,2,1338,1
22,2,884,1
23,3,419,1
24,3,290,1
25,3,445,1
26,3,1274,1
27,5,930,1
28,5,1320,1
29,5,237,1
30,5,769,1
31,5,1255,1
32,5,357,1
33,5,482,1
34,5,1206,1
35,5,318,1
36,5,579,1
37,5,1305,1
38,5,798,1
39,5,306,1
40,5,1361,1
41,5,404,1
42,5,565,1
43,5,883,1
44,5,341,1
45,5,1029,1
46,5,408,1
47,5,307,1
48,5,441,1
49,5,918,1
50,5,381,1
51,5,458,1
52,5,464,1
53,5,816,1
54,5,776,1
55,5,1216,1
56,5,151,1
57,5,627,1
58,5,947,1
59,7,854,1
60,7,293,1
61,7,1294,1
62,7,1108,1
63,7,885,1
64,7,376,1
65,7,1070,1
66,7,1216,1
67,7,475,1
68,7,209,1
69,7,922,1
70,7,334,1
71,12,757,1
72,12,957,1
73,12,1154,1
74,16,1309,1
75,16,1082,1
76,16,636,1
77,16,779,1
78,16,140,1
79,16,668,1
80,16,296,1
81,16,1447,1
82,16,1097,1
83,16,844,1
84,16,309,1
85,16,439,1
86,16,492,1
87,16,864,1
88,16,692,1
89,16,380,1
90,17,1107,1
91,19,886,1
92,19,1369,1
93,19,236,1
94,19,56,1
95,19,1432,1
96,20,125,1
97,20,518,1
98,25,1156,1
99,25,482,1
100,25,1163,1
101,25,306,1
102,25,151,1
103,25,1343,1
104,25,996,1
105,25,606,1
106,25,1010,1
107,28,1343,1
108,28,84,1
109,28,91,1
110,28,25,1
111,28,1205,1
112,28,1132,1
113,28,1264,1
114,28,1306,1
115,29,666,1
116,29,753,1
117,29,1350,1
118,29,748,1
119,29,251,1
120,29,491,1
121,29,884,1
122,29,638,1
123,29,815,1
124,29,209,1
125,29,608,1
126,29,664,1
127,29,1097,1
128,29,835,1
129,29,1338,1
130,29,957,1
131,29,428,1
132,29,182,1
133,29,837,1
134,29,518,1
135,40,1107,1
136,45,827,1
137,48,246,1
138,48,1153,1
139,48,1006,1
140,48,707,1
141,48,113,1
142,48,116,1
143,48,243,1
144,48,1070,1
145,48,895,1
146,48,330,1
147,48,475,1
148,48,200,1
149,48,770,1
150,48,1355,1
151,48,377,1
152,48,406,1
153,48,866,1
154,48,1294,1
155,48,169,1
156,48,1075,1
157,48,945,1
158,48,516,1
159,54,1045,1
160,54,498,1
161,54,495,1
162,54,816,1
163,54,885,1
164,54,603,1
165,54,381,1
166,54,731,1
167,54,108,1
168,54,874,1
169,54,508,1
170,54,698,1
171,54,1129,1
172,56,7,1
173,56,649,1
174,56,209,1
175,56,837,1
176,56,957,1
177,56,810,1
178,56,816,1
179,56,19,1
180,56,1056,1
181,56,1025,1
182,56,216,1
183,56,1069,1
184,56,1319,1
185,56,121,1
186,56,607,1
187,56,1395,1
188,56,293,1
189,56,1160,1
190,56,970,1
191,56,361,1
192,56,1350,1
193,56,892,1
194,56,249,1
195,56,635,1
196,60,584,1
197,60,636,1
198,60,427,1
199,60,716,1
200,60,1381,1
201,60,116,1
202,60,385,1
203,60,1302,1
204,64,1079,1
205,64,490,1
206,64,303,1
207,65,414,1
208,65,885,1
209,65,1413,1
210,65,473,1
211,65,624,1
212,65,1216,1
213,65,403,1
214,65,215,1
215,65,892,1
216,65,1160,1
217,65,350,1
218,65,376,1
219,65,381,1
220,65,352,1
221,65,466,1
222,65,119,1
223,65,191,1
224,65,765,1
225,65,1130,1
226,65,336,1
227,65,1279,1
228,65,223,1
229,65,627,1
230,66,525,1
231,66,635,1
232,66,272,1
233,66,491,1
234,66,367,1
235,66,1378,1
236,68,1358,1
237,68,1039,1
238,68,125,1
239,68,1403,1
240,68,1017,1
241,76,380,1
242,76,864,1
243,76,668,1
244,76,751,1
245,76,16,1
246,76,223,1
247,76,140,1
248,76,309,1
249,76,1216,1
250,76,885,1
251,76,1447,1
252,76,1097,1
253,76,215,1
254,76,822,1
255,76,718,1
256,76,844,1
257,76,376,1
258,76,381,1
259,76,1132,1
260,76,752,1
261,76,816,1
262,76,1279,1
263,76,352,1
264,76,408,1
265,76,498,1
266,76,873,1
267,76,439,1
268,76,568,1
269,77,1004,1
270,77,283,1
271,77,293,1
272,77,116,1
273,77,1305,1
274,77,607,1
275,77,671,1
276,77,970,1
277,77,571,1
278,77,793,1
279,77,231,1
280,77,308,1
281,77,108,1
282,77,1280,1
283,77,1114,1
284,84,486,1
285,84,1156,1
286,84,1010,1
287,84,373,1
288,84,1140,1
289,84,1370,1
290,84,1343,1
291,84,609,1
292,84,837,1
293,84,1066,1
294,84,28,1
295,84,1260,1
296,84,116,1
297,85,862,1
298,85,1138,1
299,85,1351,1
300,85,403,1
301,85,419,1
302,85,334,1
303,94,381,1
304,94,1442,1
305,94,627,1
306,94,495,1
307,94,355,1
308,94,1216,1
309,94,190,1
310,94,672,1
311,94,886,1
312,94,816,1
313,100,1447,1
314,100,491,1
315,100,313,1
316,100,1378,1
317,101,336,1
318,101,334,1
319,101,1408,1
320,103,725,1
321,103,333,1
322,103,746,1
323,103,1403,1
324,105,1241,1
325,105,491,1
326,105,1251,1
327,105,293,1
328,105,1289,1
329,105,573,1
330,105,570,1
331,108,1045,1
332,108,445,1
333,108,985,1
334,108,885,1
335,108,54,1
336,108,671,1
337,108,1241,1
338,108,712,1
339,108,355,1
340,108,498,1
341,108,1066,1
342,108,376,1
343,108,99,1
344,108,1216,1
345,108,143,1
346,111,672,1
347,111,886,1
348,111,355,1
349,111,816,1
350,111,1442,1
351,111,94,1
352,111,1032,1
353,111,381,1
354,111,627,1
355,111,1066,1
356,113,828,1
357,113,487,1
358,113,48,1
359,113,376,1
360,113,355,1
361,113,7,1
362,113,776,1
363,113,1216,1
364,113,377,1
365,113,1122,1
366,113,1353,1
367,113,1294,1
368,113,1070,1
369,113,330,1
370,113,627,1
371,113,1331,1
372,113,495,1
373,113,207,1
374,113,248,1
375,113,548,1
376,119,107,1
377,119,1225,1
378,119,1218,1
379,119,231,1
380,119,899,1
381,119,251,1
382,119,161,1
383,119,1159,1
384,119,206,1
385,119,1059,1
386,119,450,1
387,119,836,1
388,119,65,1
389,119,233,1
390,119,350,1
391,119,1279,1
392,119,522,1
393,119,1254,1
394,119,80,1
395,119,91,1
396,119,560,1
397,119,666,1
398,119,1392,1
399,119,1419,1
400,119,624,1
401,119,1350,1
402,119,336,1
403,119,1307,1
404,119,1118,1
405,119,514,1
406,119,1205,1
407,119,213,1
408,119,140,1
409,119,339,1
410,119,1442,1
411,119,1043,1
412,119,466,1
413,119,1161,1
414,119,1410,1
415,119,343,1
416,119,785,1
417,119,178,1
418,119,812,1
419,119,453,1
420,119,294,1
421,120,852,1
422,121,1160,1
423,121,722,1
424,121,1348,1
425,121,1225,1
426,121,1265,1
427,121,810,1
428,121,527,1
429,121,642,1
430,121,531,1
431,121,1306,1
432,121,1396,1
433,121,999,1
434,121,774,1
435,121,1254,1
436,121,1273,1
437,121,56,1
438,125,68,1
439,125,953,1
440,125,770,1
441,125,314,1
442,125,643,1
443,125,1395,1
444,125,1160,1
445,125,532,1
446,125,837,1
447,125,602,1
448,125,748,1
449,125,1386,1
450,125,546,1
451,125,1297,1
452,125,155,1
453,125,790,1
454,125,706,1
455,125,1051,1
456,125,642,1
457,125,1445,1
458,125,638,1
459,125,263,1
460,125,917,1
461,125,268,1
462,125,491,1
463,132,60,1
464,142,373,1
465,142,566,1
466,143,1216,1
467,143,1009,1
468,143,671,1
469,143,408,1
470,143,288,1
471,143,779,1
472,143,1115,1
473,143,495,1
474,143,296,1
475,143,299,1
476,143,793,1
477,143,204,1
478,143,1439,1
479,143,381,1
480,143,787,1
481,143,562,1
482,143,492,1
483,143,1257,1
484,143,816,1
485,143,733,1
486,143,308,1
487,143,99,1
488,143,231,1
489,143,451,1
490,143,293,1
491,143,573,1
492,143,626,1
493,143,1114,1
494,146,999,1
495,146,1256,1
496,146,341,1
497,146,918,1
498,146,73,1
499,146,383,1
500,146,493,1
501,146,589,1
502,147,545,1
503,147,428,1
504,147,56,1
505,147,651,1
506,155,1289,1
507,155,1368,1
508,155,518,1
509,155,819,1
510,155,546,1
511,155,837,1
512,155,870,1
513,156,643,1
514,156,1315,1
515,157,334,1
516,157,1138,1
517,157,862,1
518,157,403,1
519,166,970,1
520,166,134,1
521,172,805,1
522,173,468,1
523,181,442,1
524,181,672,1
525,181,987,1
526,181,1032,1
527,181,111,1
528,190,800,1
529,190,181,1
530,190,94,1
531,190,672,1
532,190,476,1
533,194,1190,1
534,194,702,1
535,194,1297,1
536,194,545,1
537,195,918,1
538,195,73,1
539,195,999,1
540,195,341,1
541,195,1159,1
542,195,209,1
543,197,1371,1
544,200,57,1
545,200,487,1
546,200,1355,1
547,200,1009,1
548,200,229,1
549,200,48,1
550,200,243,1
551,200,1294,1
552,200,475,1
553,200,828,1
554,200,52,1
555,200,1353,1
556,200,362,1
557,200,895,1
558,200,406,1
559,200,1070,1
560,200,682,1
561,200,169,1
562,200,1075,1
563,200,1030,1
564,201,313,1
565,202,1241,1
566,202,857,1
567,209,259,1
568,209,920,1
569,209,84,1
570,209,2,1
571,209,485,1
572,209,373,1
573,209,917,1
574,209,827,1
575,209,957,1
576,209,643,1
577,209,1241,1
578,209,448,1
579,209,1431,1
580,209,912,1
581,209,1289,1
582,209,428,1
583,209,1408,1
584,209,1161,1
585,209,573,1
586,209,157,1
587,209,361,1
588,209,506,1
589,209,1319,1
590,209,7,1
591,209,793,1
592,209,1297,1
593,209,272,1
594,209,983,1
595,209,296,1
596,209,334,1
597,209,85,1
598,209,491,1
599,209,603,1
600,209,1350,1
601,209,1283,1
602,209,56,1
603,209,748,1
604,209,1083,1
605,209,125,1
606,209,632,1
607,211,404,1
608,211,642,1
609,211,918,1
610,211,589,1
611,211,1361,1
612,211,464,1
613,211,579,1
614,211,1206,1
615,211,355,1
616,211,5,1
617,211,73,1
618,211,1121,1
619,211,627,1
620,211,341,1
621,211,435,1
622,211,930,1
623,211,1216,1
624,211,817,1
625,211,498,1
626,211,947,1
627,211,1075,1
628,212,953,1
629,212,284,1
630,212,238,1
631,212,664,1
632,212,1392,1
633,212,756,1
634,212,1253,1
635,212,107,1
636,212,491,1
637,212,1307,1
638,212,704,1
639,212,915,1
