,TF,Target,Label
0,0,36,1
1,5,1348,1
2,5,68,1
3,5,1027,1
4,5,277,1
5,5,195,1
6,5,357,1
7,5,284,1
8,5,826,1
9,5,1258,1
10,5,346,1
11,5,381,1
12,5,1245,1
13,5,646,1
14,5,59,1
15,5,874,1
16,5,740,1
17,6,475,1
18,7,1398,1
19,16,1119,1
20,18,620,1
21,20,1007,1
22,30,32,1
23,30,205,1
24,30,193,1
25,30,249,1
26,30,34,1
27,30,183,1
28,30,539,1
29,30,1243,1
30,30,384,1
31,30,1344,1
32,30,354,1
33,30,289,1
34,30,366,1
35,32,1012,1
36,32,600,1
37,32,432,1
38,32,612,1
39,32,948,1
40,32,305,1
41,32,862,1
42,32,829,1
43,32,19,1
44,32,409,1
45,32,743,1
46,32,1180,1
47,32,58,1
48,32,1249,1
49,32,1331,1
50,32,271,1
51,32,1341,1
52,32,251,1
53,32,1353,1
54,32,1206,1
55,32,30,1
56,33,454,1
57,33,1097,1
58,33,874,1
59,33,558,1
60,33,206,1
61,33,403,1
62,33,1044,1
63,33,1303,1
64,33,367,1
65,33,879,1
66,33,1288,1
67,33,108,1
68,33,1189,1
69,33,848,1
70,33,1306,1
71,33,405,1
72,34,1332,1
73,34,1243,1
74,34,660,1
75,34,577,1
76,34,305,1
77,34,726,1
78,34,759,1
79,34,183,1
80,34,918,1
81,34,612,1
82,34,558,1
83,34,517,1
84,34,606,1
85,34,1250,1
86,34,202,1
87,34,892,1
88,34,563,1
89,34,609,1
90,34,33,1
91,34,572,1
92,34,1222,1
93,34,539,1
94,34,662,1
95,36,432,1
96,36,823,1
97,36,397,1
98,36,1227,1
99,36,704,1
100,36,1030,1
101,36,28,1
102,36,881,1
103,36,588,1
104,36,1249,1
105,36,17,1
106,36,329,1
107,36,1118,1
108,36,1344,1
109,36,751,1
110,36,32,1
111,44,609,1
112,44,183,1
113,44,154,1
114,44,566,1
115,44,254,1
116,44,95,1
117,44,34,1
118,46,351,1
119,46,1202,1
120,46,333,1
121,46,848,1
122,46,1295,1
123,46,314,1
124,49,1023,1
125,49,65,1
126,49,14,1
127,49,635,1
128,49,1364,1
129,49,988,1
130,49,882,1
131,49,475,1
132,49,874,1
133,49,56,1
134,49,1169,1
135,49,675,1
136,49,995,1
137,49,517,1
138,55,784,1
139,55,224,1
140,55,1057,1
141,55,79,1
142,56,1364,1
143,56,675,1
144,56,1182,1
145,56,1027,1
146,56,1023,1
147,56,475,1
148,56,467,1
149,56,47,1
150,56,874,1
151,59,1139,1
152,59,1140,1
153,59,740,1
154,59,826,1
155,59,736,1
156,59,500,1
157,59,1149,1
158,59,86,1
159,66,27,1
160,66,346,1
161,66,500,1
162,66,1258,1
163,66,454,1
164,66,1004,1
165,66,195,1
166,66,381,1
167,66,86,1
168,66,740,1
169,66,5,1
170,66,1364,1
171,66,646,1
172,66,197,1
173,66,130,1
174,66,1189,1
175,71,85,1
176,72,243,1
177,72,982,1
178,72,240,1
179,72,1125,1
180,72,1357,1
181,72,558,1
182,72,223,1
183,72,1250,1
184,72,413,1
185,72,405,1
186,72,670,1
187,72,1221,1
188,72,34,1
189,72,87,1
190,72,1023,1
191,72,612,1
192,72,588,1
193,72,143,1
194,74,931,1
195,74,1194,1
196,74,673,1
197,74,340,1
198,74,932,1
199,74,879,1
200,74,356,1
201,76,823,1
202,76,643,1
203,79,769,1
204,79,1057,1
205,79,55,1
206,79,1032,1
207,85,932,1
208,85,507,1
209,85,918,1
210,86,197,1
211,86,59,1
212,86,5,1
213,86,1004,1
214,86,1178,1
215,86,500,1
216,86,110,1
217,89,606,1
218,89,507,1
219,108,1216,1
220,108,551,1
221,108,690,1
222,108,1332,1
223,108,367,1
224,108,1387,1
225,108,620,1
226,108,1249,1
227,108,487,1
228,108,1243,1
229,108,209,1
230,108,1303,1
231,108,221,1
232,108,588,1
233,108,34,1
234,108,704,1
235,108,879,1
236,108,1261,1
237,108,861,1
238,108,1344,1
239,108,19,1
240,116,686,1
241,116,356,1
242,116,879,1
243,116,1231,1
244,122,516,1
245,122,1012,1
246,130,1189,1
247,130,853,1
248,130,197,1
249,130,1215,1
250,130,66,1
251,130,357,1
252,130,675,1
253,130,1258,1
254,130,94,1
255,130,454,1
256,130,740,1
257,130,5,1
258,130,1364,1
259,130,1245,1
260,130,346,1
261,130,586,1
262,130,1342,1
263,130,914,1
264,130,277,1
265,130,725,1
266,135,147,1
267,135,1289,1
268,135,572,1
269,135,1240,1
270,135,390,1
271,135,784,1
272,135,185,1
273,135,1381,1
274,135,843,1
275,135,1296,1
276,135,584,1
277,135,14,1
278,141,558,1
279,141,367,1
280,141,765,1
281,141,946,1
282,141,606,1
283,141,1357,1
284,143,1125,1
285,143,72,1
286,145,914,1
287,145,878,1
288,145,306,1
289,145,700,1
290,149,694,1
291,149,1356,1
292,152,1274,1
293,152,612,1
294,152,1399,1
295,152,1379,1
296,152,657,1
297,152,1349,1
298,152,1306,1
299,152,1052,1
300,156,1245,1
301,156,879,1
302,156,454,1
303,156,932,1
304,156,1027,1
305,156,786,1
306,156,675,1
307,156,1364,1
308,156,748,1
309,156,671,1
310,160,1274,1
311,160,391,1
312,160,754,1
313,167,1202,1
314,167,345,1
315,167,806,1
316,167,456,1
317,167,517,1
318,167,1169,1
319,167,891,1
320,167,217,1
321,167,410,1
322,167,477,1
323,167,1149,1
324,174,1250,1
325,176,30,1
326,178,985,1
327,178,842,1
328,178,538,1
329,178,745,1
330,178,1144,1
331,178,50,1
332,178,521,1
333,178,299,1
334,178,1268,1
335,178,1023,1
336,178,463,1
337,178,317,1
338,178,198,1
339,178,319,1
340,178,1311,1
341,178,494,1
342,178,47,1
343,178,670,1
344,178,1367,1
345,178,947,1
346,178,810,1
347,178,859,1
348,178,11,1
349,178,1340,1
350,183,30,1
351,183,726,1
352,183,34,1
353,183,572,1
354,183,539,1
355,183,609,1
356,183,662,1
357,183,202,1
358,188,164,1
359,188,881,1
360,188,1219,1
361,188,1367,1
362,188,158,1
363,188,953,1
364,188,65,1
365,188,753,1
366,188,240,1
367,188,805,1
368,188,173,1
369,188,317,1
370,188,1248,1
371,188,223,1
372,188,50,1
373,188,1002,1
374,188,17,1
375,188,292,1
376,188,494,1
377,188,319,1
378,188,802,1
379,188,439,1
380,188,1144,1
381,188,328,1
382,188,1053,1
383,188,1311,1
384,188,538,1
385,188,1169,1
386,188,47,1
387,188,521,1
388,188,810,1
389,193,1344,1
390,193,642,1
391,193,476,1
392,193,612,1
393,195,1027,1
394,195,381,1
395,195,454,1
396,195,874,1
397,195,197,1
398,195,675,1
399,195,1215,1
400,195,66,1
401,195,853,1
402,195,1189,1
403,195,826,1
404,195,1222,1
405,197,1318,1
406,197,59,1
407,197,130,1
408,197,460,1
409,197,1258,1
410,197,1027,1
411,197,1140,1
412,197,853,1
413,197,346,1
414,197,646,1
415,197,1215,1
416,197,736,1
417,197,215,1
418,197,1348,1
419,197,1364,1
420,197,94,1
421,197,874,1
422,197,86,1
423,197,1149,1
424,197,725,1
425,197,500,1
426,197,1245,1
427,197,113,1
428,202,776,1
429,202,660,1
430,202,154,1
431,202,44,1
432,202,34,1
433,202,566,1
434,202,366,1
435,202,552,1
436,202,1131,1
437,202,609,1
438,202,254,1
439,202,95,1
440,209,297,1
441,209,1243,1
442,209,931,1
443,209,609,1
444,209,340,1
445,211,693,1
446,211,558,1
447,216,1112,1
448,216,724,1
449,216,1026,1
450,217,410,1
451,217,1121,1
452,217,517,1
453,217,976,1
454,217,602,1
455,217,806,1
456,217,167,1
457,217,505,1
458,217,345,1
459,217,1169,1
460,217,1331,1
461,217,36,1
462,221,367,1
463,221,1222,1
464,221,1332,1
465,221,526,1
466,221,670,1
467,221,385,1
468,221,558,1
469,226,642,1
470,226,946,1
471,226,932,1
472,226,193,1
473,228,32,1
474,228,58,1
475,228,743,1
476,228,1151,1
477,228,34,1
478,243,1317,1
479,243,367,1
480,243,558,1
481,243,847,1
482,243,72,1
483,243,347,1
484,243,1099,1
485,243,982,1
486,253,271,1
487,253,1243,1
488,253,848,1
489,253,255,1
490,253,659,1
491,253,75,1
492,253,1029,1
493,261,383,1
494,261,726,1
495,261,390,1
496,261,1296,1
497,261,1268,1
498,261,26,1
499,261,509,1
500,261,185,1
501,261,784,1
502,261,14,1
503,261,584,1
504,261,135,1
505,277,5,1
506,277,130,1
507,277,1318,1
508,277,1189,1
509,277,367,1
510,277,113,1
511,277,725,1
512,277,853,1
513,277,1027,1
514,277,195,1
515,277,66,1
516,277,1245,1
517,277,1254,1
518,277,506,1
519,277,346,1
520,277,586,1
521,277,644,1
522,277,1364,1
523,277,68,1
524,277,1215,1
525,278,1119,1
526,284,357,1
527,284,130,1
528,284,853,1
529,284,914,1
530,284,874,1
531,284,94,1
532,284,1258,1
533,284,346,1
534,284,48,1
535,284,381,1
536,284,1215,1
537,284,197,1
538,284,460,1
539,284,1020,1
540,284,113,1
541,284,1027,1
542,284,675,1
543,284,68,1
544,284,506,1
545,286,360,1
546,287,512,1
547,287,176,1
548,287,659,1
549,292,1027,1
550,292,558,1
551,292,1268,1
552,292,1144,1
553,292,753,1
554,292,1278,1
555,292,980,1
556,292,1199,1
557,292,223,1
558,292,319,1
559,292,588,1
560,292,1340,1
561,292,164,1
562,292,1069,1
563,292,307,1
564,292,463,1
565,292,1367,1
566,292,317,1
567,292,257,1
568,292,985,1
569,292,11,1
570,292,1311,1
571,292,240,1
572,292,1169,1
573,292,521,1
574,292,65,1
575,294,351,1
576,294,1148,1
577,294,1320,1
578,294,1105,1
579,294,306,1
580,294,51,1
581,294,511,1
582,294,1153,1
583,294,911,1
584,294,791,1
585,294,1278,1
586,294,560,1
587,294,746,1
588,294,490,1
589,294,325,1
590,294,285,1
591,294,101,1
592,297,981,1
593,297,209,1
594,297,659,1
595,297,606,1
596,297,732,1
597,297,963,1
598,297,465,1
599,297,1029,1
600,305,693,1
601,305,659,1
602,305,670,1
603,305,1344,1
604,305,1302,1
605,305,384,1
606,305,141,1
607,305,942,1
608,305,879,1
609,305,108,1
610,305,1299,1
611,305,271,1
612,305,606,1
613,313,1035,1
614,313,448,1
615,313,160,1
616,313,340,1
617,313,983,1
618,313,385,1
619,313,588,1
620,313,1274,1
621,314,447,1
622,314,585,1
623,317,1268,1
624,317,242,1
625,317,745,1
626,317,47,1
627,317,330,1
628,317,217,1
629,317,65,1
630,317,158,1
631,317,188,1
632,317,1285,1
633,317,610,1
634,317,1121,1
635,317,1144,1
636,317,127,1
637,317,167,1
638,317,50,1
639,317,494,1
640,317,668,1
641,317,976,1
642,317,891,1
643,317,555,1
644,317,292,1
645,317,164,1
646,317,298,1
647,317,1367,1
648,317,806,1
649,317,517,1
650,317,810,1
651,317,173,1
652,317,342,1
653,317,463,1
654,317,505,1
655,318,1404,1
656,318,834,1
657,318,503,1
658,318,47,1
659,318,166,1
660,318,65,1
661,318,383,1
662,318,525,1
663,318,962,1
664,318,1023,1
665,328,1119,1
666,328,538,1
667,328,178,1
668,328,805,1
669,328,292,1
670,328,473,1
671,328,1053,1
672,328,558,1
673,328,691,1
674,328,240,1
675,332,297,1
676,332,659,1
677,332,1243,1
678,332,982,1
679,332,405,1
680,332,848,1
681,332,606,1
682,333,46,1
683,333,487,1
684,334,297,1
685,334,659,1
686,340,183,1
687,340,1102,1
688,340,903,1
689,340,931,1
690,340,932,1
691,340,376,1
692,340,660,1
693,340,202,1
694,340,313,1
695,340,768,1
696,340,673,1
697,340,411,1
698,340,74,1
699,342,158,1
700,342,65,1
701,342,298,1
702,342,1317,1
703,342,439,1
704,342,842,1
705,342,1340,1
706,342,328,1
707,342,223,1
708,342,670,1
709,342,953,1
710,342,538,1
711,342,173,1
712,342,1005,1
713,342,805,1
714,342,50,1
715,342,240,1
716,342,947,1
717,342,1053,1
718,342,47,1
719,342,330,1
720,342,178,1
721,342,1268,1
722,342,521,1
723,342,307,1
724,342,164,1
725,342,11,1
726,345,683,1
727,345,1222,1
728,345,558,1
729,345,891,1
730,346,1149,1
731,346,48,1
732,346,1258,1
733,346,914,1
734,346,94,1
735,346,1189,1
736,346,1215,1
737,346,1364,1
738,346,113,1
739,346,646,1
740,346,740,1
741,346,460,1
742,346,277,1
743,346,381,1
744,346,360,1
745,346,454,1
746,346,284,1
747,346,66,1
748,346,1020,1
749,346,110,1
750,347,588,1
751,347,243,1
752,347,810,1
753,347,1287,1
754,347,558,1
755,347,980,1
756,347,1268,1
757,347,173,1
758,347,1250,1
759,347,1317,1
760,356,116,1
761,356,74,1
762,360,487,1
763,360,222,1
764,360,835,1
765,360,190,1
766,360,1385,1
767,360,1317,1
768,360,1000,1
769,360,332,1
770,360,286,1
771,360,242,1
772,360,346,1
773,360,691,1
774,360,659,1
775,361,383,1
776,361,738,1
777,361,807,1
778,361,432,1
779,361,106,1
780,361,1073,1
781,361,1384,1
782,361,141,1
783,361,165,1
784,365,810,1
785,365,745,1
786,365,1277,1
787,365,385,1
788,365,1002,1
789,365,221,1
790,365,913,1
791,365,980,1
792,365,11,1
793,365,257,1
794,365,188,1
795,365,158,1
796,365,307,1
797,365,1317,1
798,365,1268,1
799,365,1053,1
800,367,365,1
801,367,675,1
802,367,131,1
803,367,588,1
804,367,108,1
805,367,141,1
806,367,392,1
807,367,36,1
808,367,1027,1
809,367,810,1
810,367,693,1
811,367,173,1
812,367,505,1
813,367,558,1
814,367,694,1
815,367,489,1
816,367,487,1
817,367,1317,1
818,367,1097,1
819,367,517,1
820,367,463,1
821,367,1364,1
822,367,206,1
823,367,1344,1
824,367,72,1
825,367,340,1
826,367,1325,1
827,372,558,1
828,372,1222,1
829,372,505,1
830,372,221,1
831,381,284,1
832,381,59,1
833,381,853,1
834,381,197,1
835,381,357,1
836,381,736,1
837,381,1245,1
838,381,914,1
839,381,68,1
840,381,277,1
841,381,1189,1
842,381,675,1
843,381,646,1
844,381,1364,1
845,381,195,1
846,381,826,1
847,385,526,1
848,385,221,1
849,385,1357,1
850,385,313,1
851,385,1125,1
852,385,670,1
853,385,367,1
854,385,588,1
855,385,1254,1
856,392,1027,1
857,392,848,1
858,392,367,1
859,392,675,1
860,392,1364,1
861,392,487,1
862,392,454,1
863,392,1097,1
864,392,489,1
865,392,694,1
866,393,33,1
867,393,1044,1
868,393,694,1
869,393,1097,1
870,397,1192,1
871,397,34,1
872,397,36,1
873,397,981,1
874,403,475,1
875,403,33,1
876,405,1099,1
877,405,72,1
878,405,1197,1
879,405,75,1
880,405,33,1
881,405,243,1
882,411,1384,1
883,411,340,1
884,411,1333,1
