,TF,Target,Label
0,0,112,1
1,0,276,1
2,12,44,1
3,12,62,1
4,12,82,1
5,12,361,1
6,12,264,1
7,12,66,1
8,12,473,1
9,12,348,1
10,12,113,1
11,12,202,1
12,12,101,1
13,12,478,1
14,12,269,1
15,12,512,1
16,12,535,1
17,12,47,1
18,12,63,1
19,12,328,1
20,12,491,1
21,12,608,1
22,12,355,1
23,12,173,1
24,12,337,1
25,12,21,1
26,12,125,1
27,12,443,1
28,12,498,1
29,12,121,1
30,12,598,1
31,12,631,1
32,12,226,1
33,12,552,1
34,12,34,1
35,12,100,1
36,12,567,1
37,12,266,1
38,12,456,1
39,12,454,1
40,12,558,1
41,12,14,1
42,12,437,1
43,12,384,1
44,12,614,1
45,12,364,1
46,12,29,1
47,12,15,1
48,12,442,1
49,12,293,1
50,12,252,1
51,12,4,1
52,12,500,1
53,12,120,1
54,12,603,1
55,12,134,1
56,12,217,1
57,12,284,1
58,12,490,1
59,12,599,1
60,12,218,1
61,12,493,1
62,12,505,1
63,12,19,1
64,12,24,1
65,12,431,1
66,12,530,1
67,12,584,1
68,12,447,1
69,12,573,1
70,12,402,1
71,12,235,1
72,12,619,1
73,12,20,1
74,12,588,1
75,12,311,1
76,12,625,1
77,12,117,1
78,12,271,1
79,12,169,1
80,12,576,1
81,12,25,1
82,12,76,1
83,12,550,1
84,12,116,1
85,12,350,1
86,12,577,1
87,12,517,1
88,12,208,1
89,12,153,1
90,12,604,1
91,12,102,1
92,12,54,1
93,12,514,1
94,12,272,1
95,12,617,1
96,12,207,1
97,12,287,1
98,12,343,1
99,12,158,1
100,12,469,1
101,12,234,1
102,12,324,1
103,12,365,1
104,12,501,1
105,12,50,1
106,12,360,1
107,12,56,1
108,12,451,1
109,12,369,1
110,12,114,1
111,12,128,1
112,12,194,1
113,12,60,1
114,12,88,1
115,12,381,1
116,12,247,1
117,12,35,1
118,12,251,1
119,12,2,1
120,12,124,1
121,12,420,1
122,12,273,1
123,12,244,1
124,12,513,1
125,12,446,1
126,12,231,1
127,12,75,1
128,12,132,1
129,12,122,1
130,12,591,1
131,12,260,1
132,12,345,1
133,12,620,1
134,12,135,1
135,12,279,1
136,12,601,1
137,12,574,1
138,12,439,1
139,12,78,1
140,12,184,1
141,12,359,1
142,12,27,1
143,12,411,1
144,12,219,1
145,12,147,1
146,12,382,1
147,12,49,1
148,12,300,1
149,12,275,1
150,12,544,1
151,12,554,1
152,12,141,1
153,12,395,1
154,12,423,1
155,12,283,1
156,12,254,1
157,12,199,1
158,12,129,1
159,12,140,1
160,12,426,1
161,12,70,1
162,12,290,1
163,12,230,1
164,12,282,1
165,12,146,1
166,12,551,1
167,12,64,1
168,12,98,1
169,12,145,1
170,12,58,1
171,12,1,1
172,12,494,1
173,12,91,1
174,12,472,1
175,12,621,1
176,12,323,1
177,12,518,1
178,12,434,1
179,12,79,1
180,12,3,1
181,12,521,1
182,12,484,1
183,80,181,1
184,80,333,1
185,80,490,1
186,80,323,1
187,83,246,1
188,83,458,1
189,83,154,1
190,83,248,1
191,83,390,1
192,83,25,1
193,83,550,1
194,83,349,1
195,83,255,1
196,83,14,1
197,83,222,1
198,83,522,1
199,83,610,1
200,83,457,1
201,83,388,1
202,83,540,1
203,83,427,1
204,83,307,1
205,83,296,1
206,83,451,1
207,83,508,1
208,83,228,1
209,83,30,1
210,83,512,1
211,83,526,1
212,83,312,1
213,83,499,1
214,83,433,1
215,83,77,1
216,83,0,1
217,83,70,1
218,83,186,1
219,83,227,1
220,83,380,1
221,83,372,1
222,83,267,1
223,83,341,1
224,83,332,1
225,83,231,1
226,83,538,1
227,83,404,1
228,83,212,1
229,83,565,1
230,83,283,1
231,83,514,1
232,83,563,1
233,83,180,1
234,83,171,1
235,83,86,1
236,83,544,1
237,83,146,1
238,83,521,1
239,83,391,1
240,83,481,1
241,83,436,1
242,83,257,1
243,83,61,1
244,83,134,1
245,83,182,1
246,83,33,1
247,83,39,1
248,83,149,1
249,83,402,1
250,83,356,1
251,83,323,1
252,83,364,1
253,83,627,1
254,83,157,1
255,83,378,1
256,83,85,1
257,83,80,1
258,83,465,1
259,83,58,1
260,83,509,1
261,83,577,1
262,83,533,1
263,83,403,1
264,83,105,1
265,83,308,1
266,83,322,1
267,83,535,1
268,83,330,1
269,83,623,1
270,83,596,1
271,83,274,1
272,83,376,1
273,83,98,1
274,83,13,1
275,83,273,1
276,83,112,1
277,83,318,1
278,83,542,1
279,83,96,1
280,83,87,1
281,83,502,1
282,83,411,1
283,83,206,1
284,83,142,1
285,83,193,1
286,83,213,1
287,83,334,1
288,83,340,1
289,83,166,1
290,83,564,1
291,83,18,1
292,83,400,1
293,83,224,1
294,83,353,1
295,83,313,1
296,83,592,1
297,83,208,1
298,83,138,1
299,83,474,1
300,83,21,1
301,83,226,1
302,83,5,1
303,83,493,1
304,83,367,1
305,83,452,1
306,83,253,1
307,83,140,1
308,83,184,1
309,83,447,1
310,83,12,1
311,83,462,1
312,83,214,1
313,83,629,1
314,83,211,1
315,83,179,1
316,83,545,1
317,83,153,1
318,83,371,1
319,83,97,1
320,83,396,1
321,83,131,1
322,83,398,1
323,83,475,1
324,96,1,1
325,96,573,1
326,96,408,1
327,96,277,1
328,96,112,1
329,96,477,1
330,96,446,1
331,96,160,1
332,96,214,1
333,96,516,1
334,96,224,1
335,96,82,1
336,96,544,1
337,96,208,1
338,96,464,1
339,96,242,1
340,96,413,1
341,96,21,1
342,96,68,1
343,96,4,1
344,96,318,1
345,96,425,1
346,96,184,1
347,96,142,1
348,96,461,1
349,96,179,1
350,96,33,1
351,96,244,1
352,96,616,1
353,96,395,1
354,96,175,1
355,96,419,1
356,96,587,1
357,96,198,1
358,96,582,1
359,96,81,1
360,96,163,1
361,96,38,1
362,96,169,1
363,96,303,1
364,96,486,1
365,96,521,1
366,96,427,1
367,96,595,1
368,96,558,1
369,96,439,1
370,96,136,1
371,96,120,1
372,96,281,1
373,96,300,1
374,96,260,1
375,96,47,1
376,96,513,1
377,96,585,1
378,96,274,1
379,96,554,1
380,96,279,1
381,96,340,1
382,96,493,1
383,96,368,1
384,96,65,1
385,96,193,1
386,96,143,1
387,96,124,1
388,96,465,1
389,96,500,1
390,96,256,1
391,96,320,1
392,96,170,1
393,96,485,1
394,96,418,1
395,96,311,1
396,96,597,1
397,96,557,1
398,96,113,1
399,96,391,1
400,96,396,1
401,96,102,1
402,96,577,1
403,96,246,1
404,96,319,1
405,96,398,1
406,96,280,1
407,96,612,1
408,96,262,1
409,96,387,1
410,96,375,1
411,96,610,1
412,96,345,1
413,96,79,1
414,96,211,1
415,96,407,1
416,96,399,1
417,96,579,1
418,96,324,1
419,96,360,1
420,96,162,1
421,96,106,1
422,96,141,1
423,96,502,1
424,96,374,1
425,96,35,1
426,96,529,1
427,96,95,1
428,96,518,1
429,96,501,1
430,96,183,1
431,96,535,1
432,96,626,1
433,96,607,1
434,96,70,1
435,96,271,1
436,96,440,1
437,96,286,1
438,96,598,1
439,96,25,1
440,96,546,1
441,96,480,1
442,96,24,1
443,96,330,1
444,96,278,1
445,96,130,1
446,96,255,1
447,96,450,1
448,96,84,1
449,96,467,1
450,96,523,1
451,96,524,1
452,96,217,1
453,96,231,1
454,96,9,1
455,96,23,1
456,96,10,1
457,96,542,1
458,96,293,1
459,96,621,1
460,96,327,1
461,96,31,1
462,96,186,1
463,96,117,1
464,96,207,1
465,96,146,1
466,96,165,1
467,96,363,1
468,96,605,1
469,96,252,1
470,96,359,1
471,96,415,1
472,96,67,1
473,96,339,1
474,96,15,1
475,96,59,1
476,96,369,1
477,96,401,1
478,96,457,1
479,96,478,1
480,96,176,1
481,96,559,1
482,96,103,1
483,96,618,1
484,96,444,1
485,96,575,1
486,96,422,1
487,96,552,1
488,96,80,1
489,96,22,1
490,96,356,1
491,96,563,1
492,96,287,1
493,96,295,1
494,96,580,1
495,96,194,1
496,96,560,1
497,96,268,1
498,96,104,1
499,96,123,1
500,96,337,1
501,96,350,1
502,96,153,1
503,96,49,1
504,96,28,1
505,96,168,1
506,96,389,1
507,96,412,1
508,96,459,1
509,96,290,1
510,96,41,1
511,96,173,1
512,96,431,1
513,96,566,1
514,96,430,1
515,96,205,1
516,96,20,1
517,96,297,1
518,96,243,1
519,96,603,1
520,96,219,1
521,96,589,1
522,96,17,1
523,96,625,1
524,96,317,1
525,96,155,1
526,96,185,1
527,96,90,1
528,96,253,1
529,96,510,1
530,96,631,1
531,96,600,1
532,96,497,1
533,96,590,1
534,96,247,1
535,96,12,1
536,96,443,1
537,96,556,1
538,96,370,1
539,96,570,1
540,96,569,1
541,96,564,1
542,96,505,1
543,96,128,1
544,96,91,1
545,96,60,1
546,96,76,1
547,96,125,1
548,96,335,1
549,96,617,1
550,96,147,1
551,96,537,1
552,96,362,1
553,96,488,1
554,96,323,1
555,96,196,1
556,96,533,1
557,96,541,1
558,96,530,1
559,96,50,1
560,96,139,1
561,96,354,1
562,96,414,1
563,96,506,1
564,96,507,1
565,96,338,1
566,96,267,1
567,96,361,1
568,96,494,1
569,96,283,1
570,96,6,1
571,96,54,1
572,96,548,1
573,96,377,1
574,96,32,1
575,96,393,1
576,96,437,1
577,96,331,1
578,96,30,1
579,96,329,1
580,96,212,1
581,96,5,1
582,96,75,1
583,96,288,1
584,96,223,1
585,96,236,1
586,96,426,1
587,96,615,1
588,96,538,1
589,96,511,1
590,96,315,1
591,96,74,1
592,96,150,1
593,96,581,1
594,96,121,1
595,96,403,1
596,96,472,1
597,96,248,1
598,96,357,1
599,96,432,1
600,96,599,1
601,96,352,1
602,96,269,1
603,96,489,1
604,96,61,1
605,96,411,1
606,96,344,1
607,96,171,1
608,96,26,1
609,96,309,1
610,96,210,1
611,96,174,1
612,96,234,1
613,96,404,1
614,96,135,1
615,96,322,1
616,96,220,1
617,96,215,1
618,96,496,1
619,96,539,1
620,96,258,1
621,96,249,1
622,96,436,1
623,96,456,1
624,96,455,1
625,96,402,1
626,96,161,1
627,96,284,1
628,96,62,1
629,96,594,1
630,96,43,1
631,96,342,1
632,96,592,1
633,96,118,1
634,96,358,1
635,96,596,1
636,96,328,1
637,96,34,1
638,96,400,1
639,96,392,1
640,96,629,1
641,96,454,1
642,96,251,1
643,96,608,1
644,96,187,1
645,96,525,1
646,96,238,1
647,96,56,1
648,96,239,1
649,96,144,1
650,96,550,1
651,96,384,1
652,96,191,1
653,96,495,1
654,96,562,1
655,96,355,1
656,96,27,1
657,96,273,1
658,96,628,1
659,96,166,1
660,96,296,1
661,96,620,1
662,96,435,1
663,96,177,1
664,96,623,1
665,96,470,1
666,96,447,1
667,96,115,1
668,96,291,1
669,96,64,1
670,96,474,1
671,96,158,1
672,96,71,1
673,96,304,1
674,96,58,1
675,96,504,1
676,96,314,1
677,96,381,1
678,96,348,1
679,96,561,1
680,96,72,1
681,96,63,1
682,96,346,1
683,96,367,1
684,96,409,1
685,96,609,1
686,96,394,1
687,96,549,1
688,96,257,1
689,96,386,1
690,96,119,1
691,96,199,1
692,96,180,1
693,96,3,1
694,96,107,1
695,96,334,1
696,96,602,1
697,96,86,1
698,96,55,1
699,96,442,1
700,96,567,1
701,96,109,1
702,96,619,1
703,96,423,1
704,96,18,1
705,96,2,1
706,96,515,1
707,96,285,1
708,96,275,1
709,96,498,1
710,96,421,1
711,96,451,1
712,96,233,1
713,96,245,1
714,96,302,1
